# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1387       1.068438884377e-10       1.977997219157e-12      -6.339646647310e-12       1.043863906096e-14       1.542025851475e-15       5.633761594604e-16      -4.157200815907e-17 
 1388       1.068742018068e-10       1.959382548245e-12      -6.271222360640e-12       1.043561166575e-14       1.537521262341e-15       5.613242237932e-16      -4.077738418128e-17 
 1389       1.068991249124e-10       1.941056585389e-12      -6.201823552607e-12       1.043253980730e-14       1.533032511965e-15       5.592424615069e-16      -3.998237073818e-17 
 1390       1.069185818364e-10       1.923026161967e-12      -6.131479688764e-12       1.042942158867e-14       1.528559526336e-15       5.571345522795e-16      -3.918703482782e-17 
 1391       1.069324963214e-10       1.905298142562e-12      -6.060220419765e-12       1.042625510238e-14       1.524102230511e-15       5.550041974313e-16      -3.839144381134e-17 
 1392       1.069407917712e-10       1.887879425019e-12      -5.988075581705e-12       1.042303843039e-14       1.519660548611e-15       5.528551199644e-16      -3.759566541353e-17 
 1393       1.069433912494e-10       1.870776940494e-12      -5.915075196463e-12       1.041976964409e-14       1.515234403822e-15       5.506910646014e-16      -3.679976772351e-17 
 1394       1.069402174791e-10       1.853997653515e-12      -5.841249472042e-12       1.041644680430e-14       1.510823718390e-15       5.485157978250e-16      -3.600381919536e-17 
 1395       1.069311928427e-10       1.837548562037e-12      -5.766628802911e-12       1.041306796120e-14       1.506428413621e-15       5.463331079168e-16      -3.520788864870e-17 
 1396       1.069162393808e-10       1.821436697497e-12      -5.691243770345e-12       1.040963115435e-14       1.502048409879e-15       5.441468049967e-16      -3.441204526938e-17 
 1397       1.068952787918e-10       1.805669124870e-12      -5.615125142767e-12       1.040613441267e-14       1.497683626581e-15       5.419607210617e-16      -3.361635861006e-17 
 1398       1.068682324318e-10       1.790252942725e-12      -5.538303876090e-12       1.040257575442e-14       1.493333982200e-15       5.397787100256e-16      -3.282089859090e-17 
 1399       1.068350213134e-10       1.775195283281e-12      -5.460811114056e-12       1.039895318716e-14       1.488999394258e-15       5.376046477575e-16      -3.202573550011e-17 
 1400       1.067955661055e-10       1.760503312460e-12      -5.382678188578e-12       1.039526470774e-14       1.484679779328e-15       5.354424321213e-16      -3.123093999465e-17 
 1401       1.067497871327e-10       1.746184229949e-12      -5.303936620082e-12       1.039150830231e-14       1.480375053028e-15       5.332959830151e-16      -3.043658310082e-17 
 1402       1.066976219109e-10       1.732244100747e-12      -5.224617641502e-12       1.038768218778e-14       1.476085137417e-15       5.311684630784e-16      -2.964274686863e-17 
 1403       1.066390779547e-10       1.718684336382e-12      -5.144750764152e-12       1.038378553913e-14       1.471809983257e-15       5.290599308439e-16      -2.884955645519e-17 
 1404       1.065741805195e-10       1.705505177105e-12      -5.064365197574e-12       1.037981776967e-14       1.467549547978e-15       5.269696631845e-16      -2.805714837722e-17 
 1405       1.065029551163e-10       1.692706857046e-12      -4.983490324837e-12       1.037577829019e-14       1.463303788303e-15       5.248969324153e-16      -2.726565988895e-17 
 1406       1.064254275118e-10       1.680289604197e-12      -4.902155702851e-12       1.037166650899e-14       1.459072660246e-15       5.228410062850e-16      -2.647522898344e-17 
 1407       1.063416237291e-10       1.668253640399e-12      -4.820391062675e-12       1.036748183183e-14       1.454856119110e-15       5.208011479678e-16      -2.568599439385e-17 
 1408       1.062515700483e-10       1.656599181323e-12      -4.738226309837e-12       1.036322366195e-14       1.450654119486e-15       5.187766160546e-16      -2.489809559468e-17 
 1409       1.061552930069e-10       1.645326436460e-12      -4.655691524635e-12       1.035889140007e-14       1.446466615251e-15       5.167666645449e-16      -2.411167280312e-17 
 1410       1.060528194004e-10       1.634435609100e-12      -4.572816962461e-12       1.035448444438e-14       1.442293559567e-15       5.147705428384e-16      -2.332686698025e-17 
 1411       1.059441762826e-10       1.623926896319e-12      -4.489633054102e-12       1.035000219053e-14       1.438134904879e-15       5.127874957262e-16      -2.254381983239e-17 
 1412       1.058293909665e-10       1.613800488963e-12      -4.406170406061e-12       1.034544403165e-14       1.433990602912e-15       5.108167633831e-16      -2.176267381233e-17 
 1413       1.057084910244e-10       1.604056571634e-12      -4.322459800864e-12       1.034080935831e-14       1.429860604674e-15       5.088575813586e-16      -2.098357212064e-17 
 1414       1.055815042889e-10       1.594695322671e-12      -4.238532197373e-12       1.033609755853e-14       1.425744860448e-15       5.069091805686e-16      -2.020665870694e-17 
 1415       1.054484588528e-10       1.585716914139e-12      -4.154418731098e-12       1.033130801779e-14       1.421643319796e-15       5.049707872875e-16      -1.943207827117e-17 
 1416       1.053093830702e-10       1.577121511809e-12      -4.070150714511e-12       1.032644011902e-14       1.417555931552e-15       5.030416231389e-16      -1.865997626489e-17 
 1417       1.051643055566e-10       1.568909275147e-12      -3.985759637357e-12       1.032149324257e-14       1.413482643827e-15       5.011209050882e-16      -1.789049889254e-17 
 1418       1.050132551899e-10       1.561080357294e-12      -3.901277166964e-12       1.031646676624e-14       1.409423404002e-15       4.992078454333e-16      -1.712379311273e-17 
 1419       1.048562611104e-10       1.553634905054e-12      -3.816735148558e-12       1.031136006527e-14       1.405378158728e-15       4.973016517969e-16      -1.636000663952e-17 
 1420       1.046933527214e-10       1.546573058876e-12      -3.732165605572e-12       1.030617251231e-14       1.401346853925e-15       4.954015271177e-16      -1.559928794370e-17 
 1421       1.045245596902e-10       1.539894952842e-12      -3.647600739963e-12       1.030090347746e-14       1.397329434780e-15       4.935066696422e-16      -1.484178625406e-17 
 1422       1.043499119480e-10       1.533600714646e-12      -3.563072932520e-12       1.029555232821e-14       1.393325845745e-15       4.916162729161e-16      -1.408765155869e-17 
 1423       1.041694396907e-10       1.527690465584e-12      -3.478614743174e-12       1.029011842949e-14       1.389336030537e-15       4.897295257760e-16      -1.333703460622e-17 
 1424       1.039831733796e-10       1.522164320535e-12      -3.394258911319e-12       1.028460114362e-14       1.385359932134e-15       4.878456123411e-16      -1.259008690717e-17 
 1425       1.037911437415e-10       1.517022387947e-12      -3.310038356113e-12       1.027899983035e-14       1.381397492775e-15       4.859637120048e-16      -1.184696073515e-17 
 1426       1.035933817697e-10       1.512264769821e-12      -3.225986176798e-12       1.027331384681e-14       1.377448653958e-15       4.840829994260e-16      -1.110780912818e-17 
 1427       1.033899187239e-10       1.507891561697e-12      -3.142135653009e-12       1.026754254756e-14       1.373513356439e-15       4.822026445211e-16      -1.037278589000e-17 
 1428       1.031807861315e-10       1.503902852634e-12      -3.058520245086e-12       1.026168528453e-14       1.369591540229e-15       4.803218124554e-16      -9.642045591270e-18 
 1429       1.029660157874e-10       1.500298725201e-12      -2.975173594387e-12       1.025574140704e-14       1.365683144594e-15       4.784396636345e-16      -8.915743570925e-18 
 1430       1.027456397549e-10       1.497079255455e-12      -2.892129523601e-12       1.024971026181e-14       1.361788108051e-15       4.765553536965e-16      -8.194035937418e-18 
 1431       1.025196903662e-10       1.494244512932e-12      -2.809422037055e-12       1.024359119294e-14       1.357906368369e-15       4.746680335029e-16      -7.477079570005e-18 
 1432       1.022882002228e-10       1.491794560626e-12      -2.727085321035e-12       1.023738354190e-14       1.354037862568e-15       4.727768491306e-16      -6.765032120031e-18 
 1433       1.020512021961e-10       1.489729454975e-12      -2.645153744088e-12       1.023108664755e-14       1.350182526913e-15       4.708809418636e-16      -6.058052012203e-18 
 1434       1.018087294277e-10       1.488049245848e-12      -2.563661857342e-12       1.022469984610e-14       1.346340296918e-15       4.689794481842e-16      -5.356298445874e-18 
 1435       1.015608153305e-10       1.486753976526e-12      -2.482644394814e-12       1.021822247114e-14       1.342511107339e-15       4.670714997648e-16      -4.659931396320e-18 
 1436       1.013074935885e-10       1.485843683689e-12      -2.402136273723e-12       1.021165385362e-14       1.338694892176e-15       4.651562234598e-16      -3.969111616024e-18 
 1437       1.010487981577e-10       1.485318397399e-12      -2.322172594804e-12       1.020499332184e-14       1.334891584671e-15       4.632327412967e-16      -3.284000635951e-18 
 1438       1.007847632668e-10       1.485178141087e-12      -2.242788642615e-12       1.019824020146e-14       1.331101117306e-15       4.613001704679e-16      -2.604760766829e-18 
 1439       1.005154234171e-10       1.485422931532e-12      -2.164019885855e-12       1.019139381549e-14       1.327323421800e-15       4.593576233226e-16      -1.931555100431e-18 
 1440       1.002408133837e-10       1.486052778853e-12      -2.085901977674e-12       1.018445348428e-14       1.323558429108e-15       4.574042073577e-16      -1.264547510854e-18 
 1441       9.996097705475e-11       1.487066876429e-12      -2.008467469273e-12       1.017741875330e-14       1.319806075355e-15       4.554390604945e-16      -6.038600124860e-19 
 1442       9.967599404791e-11       1.488461161726e-12      -1.931735913605e-12       1.017029007900e-14       1.316066319689e-15       4.534614573145e-16       5.055564211896e-20 
 1443       9.938595336507e-11       1.490230730686e-12      -1.855723661858e-12       1.016306814987e-14       1.312339126603e-15       4.514707038849e-16       6.987908607489e-19 
 1444       9.909094457891e-11       1.492370645474e-12      -1.780447141172e-12       1.015575365935e-14       1.308624460019e-15       4.494661025656e-16       1.340937687654e-18 
 1445       9.879105783385e-11       1.494875934422e-12      -1.705922854762e-12       1.014834730584e-14       1.304922283285e-15       4.474469520026e-16       1.977088804730e-18 
 1446       9.848638384708e-11       1.497741591961e-12      -1.632167382038e-12       1.014084979266e-14       1.301232559177e-15       4.454125471222e-16       2.607337532700e-18 
 1447       9.817701390962e-11       1.500962578560e-12      -1.559197378732e-12       1.013326182811e-14       1.297555249894e-15       4.433621791241e-16       3.231777832300e-18 
 1448       9.786303988732e-11       1.504533820665e-12      -1.487029577013e-12       1.012558412547e-14       1.293890317056e-15       4.412951354755e-16       3.850504305458e-18 
 1449       9.754455422190e-11       1.508450210637e-12      -1.415680785617e-12       1.011781740297e-14       1.290237721710e-15       4.392106999042e-16       4.463612196481e-18 
 1450       9.722164993198e-11       1.512706606687e-12      -1.345167889964e-12       1.010996238385e-14       1.286597424318e-15       4.371081523928e-16       5.071197393233e-18 
 1451       9.689442061411e-11       1.517297832815e-12      -1.275507852284e-12       1.010201979635e-14       1.282969384768e-15       4.349867691719e-16       5.673356428324e-18 
 1452       9.656296044378e-11       1.522218678751e-12      -1.206717711734e-12       1.009399037369e-14       1.279353562359e-15       4.328458227140e-16       6.270186480286e-18 
 1453       9.622736417648e-11       1.527463899886e-12      -1.138814584527e-12       1.008587485414e-14       1.275749915813e-15       4.306845817270e-16       6.861785374763e-18 
 1454       9.588772714870e-11       1.533028217218e-12      -1.071815664048e-12       1.007767398097e-14       1.272158403265e-15       4.285023111481e-16       7.448251585688e-18 
 1455       9.554414527899e-11       1.538906317282e-12      -1.005738220982e-12       1.006938850248e-14       1.268578982263e-15       4.262982721369e-16       8.029684236468e-18 
