# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  168       6.484810281523e-10       1.258247380558e-13      -5.600531324383e-12       1.276742563803e-15       2.548386693466e-12       4.924713212794e-13      -2.874120809242e-15 
  169       6.521049430384e-10       1.244360842122e-13      -5.541844130085e-12       1.293723805882e-15       2.504233434722e-12       4.855867092755e-13      -2.809966414233e-15 
  170       6.556808105608e-10       1.230299565756e-13      -5.479525248039e-12       1.310843178436e-15       2.461109305411e-12       4.788189272155e-13      -2.746006835467e-15 
  171       6.592074665721e-10       1.216094673750e-13      -5.413568999414e-12       1.328100534448e-15       2.418992545153e-12       4.721678709003e-13      -2.682297431071e-15 
  172       6.626837284930e-10       1.201778506508e-13      -5.343971976089e-12       1.345495695159e-15       2.377857867772e-12       4.656330804438e-13      -2.618894236272e-15 
  173       6.661083950254e-10       1.187384637737e-13      -5.270733080013e-12       1.363028449574e-15       2.337676394379e-12       4.592137327997e-13      -2.555853959316e-15 
  174       6.694802458646e-10       1.172947889632e-13      -5.193853562564e-12       1.380698553960e-15       2.298415586444e-12       4.529086342886e-13      -2.493233977388e-15 
  175       6.727980414126e-10       1.158504348063e-13      -5.113337063908e-12       1.398505731354e-15       2.260039178878e-12       4.467162131250e-13      -2.431092332526e-15 
  176       6.760605224906e-10       1.144091377758e-13      -5.029189652357e-12       1.416449671062e-15       2.222507113104e-12       4.406345119447e-13      -2.369487727543e-15 
  177       6.792664100519e-10       1.129747637496e-13      -4.941419863730e-12       1.434530028159e-15       2.185775470139e-12       4.346611803311e-13      -2.308479521941e-15 
  178       6.824144048945e-10       1.115513095285e-13      -4.850038740711e-12       1.452746422999e-15       2.149796403666e-12       4.287934673431e-13      -2.248127727831e-15 
  179       6.855031873740e-10       1.101429043554e-13      -4.755059872206e-12       1.471098440711e-15       2.114518073116e-12       4.230282140413e-13      -2.188493005850e-15 
  180       6.885315053482e-10       1.087536624308e-13      -4.656498049929e-12       1.489585591625e-15       2.079895029400e-12       4.173625322941e-13      -2.129625112434e-15 
  181       6.914984464292e-10       1.073872241774e-13      -4.554365036508e-12       1.508207190067e-15       2.045920435089e-12       4.117959171409e-13      -2.071527223254e-15 
  182       6.944031868706e-10       1.060471813430e-13      -4.448673535790e-12       1.526962464950e-15       2.012596282811e-12       4.063282883773e-13      -2.014188759469e-15 
  183       6.972449053184e-10       1.047372236891e-13      -4.339438579413e-12       1.545850597353e-15       1.979923144520e-12       4.009593144553e-13      -1.957596635249e-15 
  184       7.000227828485e-10       1.034611399611e-13      -4.226677561067e-12       1.564870719878e-15       1.947900143075e-12       3.956884075382e-13      -1.901735211151e-15 
  185       7.027360030043e-10       1.022228188578e-13      -4.110410270766e-12       1.584021916011e-15       1.916524923815e-12       3.905147185556e-13      -1.846586247504e-15 
  186       7.053837518347e-10       1.010262500011e-13      -3.990658929107e-12       1.603303219475e-15       1.885793626137e-12       3.854371322578e-13      -1.792128857789e-15 
  187       7.079652179317e-10       9.987552490644e-14      -3.867448221545e-12       1.622713613596e-15       1.855700855074e-12       3.804542622708e-13      -1.738339462020e-15 
  188       7.104795924682e-10       9.877483795181e-14      -3.740805332648e-12       1.642252030658e-15       1.826239652866e-12       3.755644461511e-13      -1.685191740126e-15 
  189       7.129260692358e-10       9.772848734804e-14      -3.610759980374e-12       1.661917351259e-15       1.797401470541e-12       3.707657404402e-13      -1.632656585332e-15 
  190       7.153038446824e-10       9.674087610845e-14      -3.477344450329e-12       1.681708403674e-15       1.769176139492e-12       3.660559157198e-13      -1.580702057541e-15 
  191       7.176121179500e-10       9.581651301870e-14      -3.340593630035e-12       1.701623963211e-15       1.741551843050e-12       3.614324516661e-13      -1.529293336716e-15 
  192       7.198500909127e-10       9.496001360652e-14      -3.200545043198e-12       1.721662751573e-15       1.714515088062e-12       3.568925321047e-13      -1.478392676259e-15 
  193       7.220169682139e-10       9.417610111159e-14      -3.057238883972e-12       1.741823436210e-15       1.688050676469e-12       3.524330400656e-13      -1.427959356395e-15 
  194       7.241119573046e-10       9.346960745529e-14      -2.910718051225e-12       1.762104629686e-15       1.662141676882e-12       3.480505528378e-13      -1.377949637551e-15 
  195       7.261342684810e-10       9.284547421053e-14      -2.761028182806e-12       1.782504889029e-15       1.636769396156e-12       3.437413370239e-13      -1.328316713740e-15 
  196       7.280831149220e-10       9.230875357152e-14      -2.608217689810e-12       1.803022715098e-15       1.611913350969e-12       3.395013435952e-13      -1.279010665939e-15 
  197       7.299577127273e-10       9.186460932362e-14      -2.452337790845e-12       1.823656551934e-15       1.587551239398e-12       3.353262029462e-13      -1.229978415476e-15 
  198       7.317572809547e-10       9.151831781310e-14      -2.293442546297e-12       1.844404786126e-15       1.563658912495e-12       3.312112199493e-13      -1.181163677404e-15 
  199       7.334810416585e-10       9.127526891695e-14      -2.131588892594e-12       1.865265746161e-15       1.540210345863e-12       3.271513690100e-13      -1.132506913889e-15 
  200       7.351282199265e-10       9.114096701271e-14      -1.966836676477e-12       1.886237701791e-15       1.517177611235e-12       3.231412891213e-13      -1.083945287587e-15 
  201       7.366981013300e-10       9.112076720220e-14      -1.799245570536e-12       1.907318893303e-15       1.494536347715e-12       3.191763459660e-13      -1.035427226098e-15 
  202       7.381902087657e-10       9.121906096895e-14      -1.628865503043e-12       1.928507623005e-15       1.472282670142e-12       3.152559130542e-13      -9.869573716257e-16 
  203       7.396041383333e-10       9.144003415396e-14      -1.455745609796e-12       1.949802169048e-15       1.450417415103e-12       3.113803156972e-13      -9.385547559568e-16 
  204       7.409395032650e-10       9.178792665955e-14      -1.279937316294e-12       1.971200755546e-15       1.428940737726e-12       3.075497832453e-13      -8.902384745614e-16 
  205       7.421959341330e-10       9.226703263676e-14      -1.101494362784e-12       1.992701552022e-15       1.407852099517e-12       3.037644472965e-13      -8.420276831594e-16 
  206       7.433730790572e-10       9.288170067265e-14      -9.204728293067e-13       2.014302672859e-15       1.387150256185e-12       3.000243399049e-13      -7.939415942845e-16 
  207       7.444706039122e-10       9.363633397768e-14      -7.369311607497e-13       2.036002176743e-15       1.366833245477e-12       2.963293917891e-13      -7.459994738493e-16 
  208       7.454881925352e-10       9.453539057299e-14      -5.509301918922e-13       2.057798066114e-15       1.346898375005e-12       2.926794305404e-13      -6.982206377094e-16 
  209       7.464255469330e-10       9.558338347781e-14      -3.625331724555e-13       2.079688286608e-15       1.327342210081e-12       2.890741788316e-13      -6.506244482289e-16 
  210       7.472823874898e-10       9.678488089675e-14      -1.718057921508e-13       2.101670726508e-15       1.308160561545e-12       2.855132526254e-13      -6.032303108444e-16 
  211       7.480584531743e-10       9.814450640715e-14       2.118379427226e-14       2.123743216191e-15       1.289348473597e-12       2.819961593826e-13      -5.560576706301e-16 
  212       7.487535017474e-10       9.966693914643e-14       2.163649419770e-13       2.145903527572e-15       1.270900211628e-12       2.785222962709e-13      -5.091260088623e-16 
  213       7.493673099694e-10       1.013569139994e-13       4.136644909913e-13       2.168149373554e-15       1.252809250049e-12       2.750909483728e-13      -4.624548395841e-16 
  214       7.498996738076e-10       1.032192217857e-13       6.130067411589e-13       2.190478407473e-15       1.235068260124e-12       2.717012868948e-13      -4.160637061704e-16 
  215       7.503504086436e-10       1.052587094470e-13       8.143134270915e-13       2.212888222546e-15       1.217669097800e-12       2.683523673751e-13      -3.699721778921e-16 
  216       7.507193494811e-10       1.074802802344e-13       1.017503693119e-12       2.235376351319e-15       1.200602791540e-12       2.650431278925e-13      -3.241998464811e-16 
  217       7.510063511526e-10       1.098888938958e-13       1.222494068244e-12       2.257940265113e-15       1.183859530150e-12       2.617723872748e-13      -2.787663226953e-16 
  218       7.512112885275e-10       1.124895668632e-13       1.429198441087e-12       2.280577373469e-15       1.167428650610e-12       2.585388433071e-13      -2.336912328824e-16 
  219       7.513340567193e-10       1.152873724400e-13       1.637528034847e-12       2.303285023599e-15       1.151298625911e-12       2.553410709402e-13      -1.889942155455e-16 
  220       7.513745712929e-10       1.182874409886e-13       1.847391382245e-12       2.326060499831e-15       1.135457052877e-12       2.521775204993e-13      -1.446949179074e-16 
  221       7.513327684724e-10       1.214949601172e-13       2.058694300480e-12       2.348901023054e-15       1.119890640005e-12       2.490465158922e-13      -1.008129924752e-16 
  222       7.512086053479e-10       1.249151748677e-13       2.271339866177e-12       2.371803750170e-15       1.104585195286e-12       2.459462528180e-13      -5.736809360543e-17 
  223       7.510020600836e-10       1.285533879029e-13       2.485228390344e-12       2.394765773537e-15       1.089525614045e-12       2.428747969751e-13      -1.437987406813e-17 
  224       7.507131502644e-10       1.324145971221e-13       2.700262660509e-12       2.417784245484e-15       1.074698801514e-12       2.398305718391e-13       2.813502948997e-17 
  225       7.503419888177e-10       1.365023822366e-13       2.916364093480e-12       2.440856761902e-15       1.060102674531e-12       2.368138605469e-13       7.017224836580e-17 
  226       7.498887320892e-10       1.408199469615e-13       3.133457572760e-12       2.463981002250e-15       1.045737715116e-12       2.338253971191e-13       1.117310315430e-16 
  227       7.493535622754e-10       1.453704744793e-13       3.351466262280e-12       2.487154606448e-15       1.031604082600e-12       2.308658849492e-13       1.528112986059e-16 
  228       7.487366876749e-10       1.501571267646e-13       3.570311593890e-12       2.510375174624e-15       1.017701608444e-12       2.279359961776e-13       1.934136503437e-16 
  229       7.480383429380e-10       1.551830439077e-13       3.789913254852e-12       2.533640266858e-15       1.004029791053e-12       2.250363710658e-13       2.335393793555e-16 
  230       7.472587893184e-10       1.604513434388e-13       4.010189175333e-12       2.556947402929e-15       9.905877906015e-13       2.221676173704e-13       2.731904806547e-16 
  231       7.463983149230e-10       1.659651196523e-13       4.231055515894e-12       2.580294062055e-15       9.773744238445e-13       2.193303097173e-13       3.123696622736e-16 
  232       7.454572349629e-10       1.717274429306e-13       4.452426654988e-12       2.603677682642e-15       9.643881589408e-13       2.165249889757e-13       3.510803558678e-16 
  233       7.444358920042e-10       1.777413590683e-13       4.674215176449e-12       2.627095662027e-15       9.516271102693e-13       2.137521616321e-13       3.893267273213e-16 
  234       7.433346562180e-10       1.840098885963e-13       4.896331856984e-12       2.650545356224e-15       9.390890332480e-13       2.110122991645e-13       4.271136873506e-16 
  235       7.421539256316e-10       1.905360261057e-13       5.118685653668e-12       2.674024079667e-15       9.267713191520e-13       2.083058374166e-13       4.644469021096e-16 
  236       7.408941263789e-10       1.973227395722e-13       5.341183691434e-12       2.697529104958e-15       9.146709899322e-13       2.056331759715e-13       5.013328037938e-16 
  237       7.395557129509e-10       2.043729696796e-13       5.563731250566e-12       2.721057662607e-15       9.027846930333e-13       2.029946775262e-13       5.377786012456e-16 
  238       7.381391684467e-10       2.116896291447e-13       5.786231754193e-12       2.744606940780e-15       8.911086962122e-13       2.003906672655e-13       5.737922905580e-16 
  239       7.366450048237e-10       2.192756020407e-13       6.008586755779e-12       2.768174085045e-15       8.796388823569e-13       1.978214322361e-13       6.093826656800e-16 
  240       7.350737631482e-10       2.271337431215e-13       6.230695926619e-12       2.791756198114e-15       8.683707443040e-13       1.952872207206e-13       6.445593290207e-16 
  241       7.334260138466e-10       2.352668771457e-13       6.452457043325e-12       2.815350339589e-15       8.572993796578e-13       1.927882416117e-13       6.793327020540e-16 
  242       7.317023569554e-10       2.436777982009e-13       6.673765975327e-12       2.838953525707e-15       8.464194856080e-13       1.903246637864e-13       7.137140359233e-16 
  243       7.299034223721e-10       2.523692690275e-13       6.894516672359e-12       2.862562729083e-15       8.357253537488e-13       1.878966154796e-13       7.477154220461e-16 
  244       7.280298701057e-10       2.613440203431e-13       7.114601151953e-12       2.886174878459e-15       8.252108648965e-13       1.855041836588e-13       7.813498027183e-16 
  245       7.260823905274e-10       2.706047501661e-13       7.333909486933e-12       2.909786858445e-15       8.148694839085e-13       1.831474133979e-13       8.146309817192e-16 
  246       7.240617046212e-10       2.801541231401e-13       7.552329792906e-12       2.933395509264e-15       8.046942545010e-13       1.808263072512e-13       8.475736349158e-16 
  247       7.219685642346e-10       2.899947698582e-13       7.769748215755e-12       2.956997626498e-15       7.946777940681e-13       1.785408246275e-13       8.801933208676e-16 
  248       7.198037523291e-10       3.001292861864e-13       7.986048919130e-12       2.980589960835e-15       7.848122884994e-13       1.762908811644e-13       9.125064914311e-16 
  249       7.175680832308e-10       3.105602325882e-13       8.201114071945e-12       3.004169217808e-15       7.750894869991e-13       1.740763481022e-13       9.445305023641e-16 
